Date,US_10Y_Yield,DXY_Broad,VIX,CPI,Unemployment,Fed_Funds_Rate,EU_3M_Rate,US_EU_Rate_Diff
2007-05-01,3.22031740247158,101.96242437185654,21.98694684766999,206.5015121044137,3.8696643083462954,2.1330582256340365,1.4254836104539055,0.707574615180131
2007-06-01,3.1341419128856116,102.17251417035072,21.748381829466386,206.82719418759856,3.8391854087430097,2.036877691455567,1.3964317113742624,0.6404459800813047
2007-07-01,3.108579975832552,101.5658217798769,22.16450564394401,207.14035863851814,3.748471573505504,1.955146793311489,1.4930341326422913,0.46211266066919765
2007-08-01,2.828721065286479,100.90257788734993,22.031704469432036,207.28501820563798,3.948322134114945,1.8703786863116192,1.563140236980797,0.3072384493308222
2007-09-01,2.6515677548354946,101.60676246038838,23.962555336480335,207.63740340735797,3.6847133694198537,1.7975033817824817,1.6061198258651062,0.19138355591737555
2007-10-01,2.5815800313757027,101.30240705875616,23.55671196136898,207.769080813058,3.2983595736396563,1.8463509775715639,1.6150738753496554,0.23127710222190845
2007-11-01,2.6743262745515612,100.64210576886134,22.46820340588005,207.78487762921748,3.2144314253176347,1.9560042604125985,1.6420965850282723,0.3139076753843262
2007-12-01,2.6569627062725396,100.30729646892645,23.036707612547925,208.0950302278328,3.341384051636339,2.047608386478187,1.6247051311185277,0.42290325535965945
2008-01-01,2.6572472978622206,100.93960911241047,23.18664144104609,208.28307834978978,3.5553677714218095,1.9456521738252863,1.7716546114166554,0.17399756240863096
2008-02-01,2.726069568972449,100.2295026129362,23.736284036846474,208.5807705062473,3.3735023681098206,1.934910383968299,1.7141823589562182,0.2207280250120809
2008-03-01,2.6381159346715437,99.7962550110564,24.040071967632663,208.70535028997486,3.4675551176290575,1.9801369053157813,1.8049779344990928,0.17515897081668852
2008-04-01,2.666478667052273,99.46285125665814,24.283837728163537,208.77917328880017,3.245269028076587,2.0041372005443256,1.9289556722003423,0.0751815283439834
2008-05-01,2.5859420152457115,98.83725631992154,22.161538845120944,209.10236046766255,3.0955035349626963,2.134711940495249,1.9031049255745263,0.23160701492072278
2008-06-01,2.413175065833651,98.24509265066571,21.435424817603597,209.161633611323,3.209022480168249,2.067178516940848,1.9963726823178947,0.07080583462295342
2008-07-01,2.3740850864581406,97.48603866303388,20.845099899650734,209.20553056017926,3.3526525886786183,2.0828104590509304,2.007891190016376,0.07491926903455459
2008-08-01,2.4314656726986463,97.25544495646552,20.497135561715808,209.2129718711028,3.1527764388239143,2.0434873875603214,2.012879973107216,0.03060741445310544
2008-09-01,2.4653245777986266,97.07799054059548,20.048743923254865,209.29241910093356,3.2477561034113114,2.068594889469274,2.006914877680326,0.061680011788948
2008-10-01,2.4641415283507446,96.73672146349382,20.461562684942557,209.38850866260714,3.0,1.9607051982003043,1.8778163896369324,0.08288880856337189
2008-11-01,2.703378054944517,95.90987254401,21.062445193634577,209.40544945844835,3.0,1.8678114261045469,1.9216503062970687,-0.05383888019252181
2008-12-01,2.744669270975395,96.536540517438,19.930804266883424,209.60188890998734,3.0,1.7948003401256982,2.0371344474452084,-0.24233410731951022
2009-01-01,2.8425428715691297,95.87200110285193,20.617608673678102,209.6255306450198,3.0,1.7384334090101934,1.98075681363524,-0.24232340462504665
2009-02-01,3.066357205418925,96.01101795886336,21.203376812345173,209.71610330310222,3.0,1.8932257355734698,2.048543906281563,-0.15531817070809328
2009-03-01,2.9369486731028003,95.47363466230392,21.66914687838339,210.14930950272318,3.0,2.010765927003013,2.0417274748980656,-0.030961547895052455
2009-04-01,2.8330698520823048,95.80779309567468,20.25125239035372,210.38382192678438,3.0,1.9895009599316187,1.9543123328998724,0.0351886270317463
2009-05-01,3.007441074594598,96.28570927325826,20.691834690642718,210.58910249432518,3.0,2.006794289352569,2.034143530157455,-0.027349240804885877
2009-06-01,2.9276348010704916,95.84690247994443,20.77443011017899,210.62702729629316,3.0,1.8473506875415293,2.1690264766611547,-0.32167578911962535
2009-07-01,2.930603124100825,94.88504461509588,21.735310185392834,210.8024675296983,3.0,1.8294214528863828,2.1054862879515857,-0.27606483506520285
2009-08-01,3.0375347210432597,95.23293827466568,23.519666980694137,211.00727838601196,3.0,1.8453829242175557,2.1227504235942156,-0.27736749937665994
2009-09-01,3.1266053601725767,96.1708385480225,25.107734866288396,211.04676030643324,3.0,1.959951345557678,2.0075715669798675,-0.04762022142218947
2009-10-01,3.3020939783706877,96.37868581796872,25.220379038528325,211.2593783745213,3.0,1.9926318175251745,2.0042109814941687,-0.011579163968994166
2009-11-01,3.4516583920740347,96.45895802870857,25.218504346802554,211.57850162022783,3.0,2.03592082340273,2.0430962937216295,-0.007175470318899535
2009-12-01,3.558597659044608,96.86883833351366,25.850452630811887,211.74367580834388,3.0,2.065697112377776,2.183329062189107,-0.11763194981133074
2010-01-01,3.481326787619889,97.25136575651217,24.735412677392446,211.92395217150346,3.0,2.092597231344989,2.3079349594791965,-0.21533772813420748
2010-02-01,3.560813054399211,96.83687133963167,23.284729535787648,211.928161813053,3.0,1.9529213137514914,2.439334826804254,-0.4864135130527627
2010-03-01,3.5922402538498974,96.50729568428335,22.81219894376265,211.98823842619203,3.0,1.9112455469174612,2.3971674714544906,-0.4859219245370294
2010-04-01,3.4596137078558518,96.8128574593113,24.032767857477175,212.29400793633485,3.0,2.0547342267716155,2.3775542659745694,-0.3228200392029539
2010-05-01,3.601343612503537,96.74085078557115,23.701639559194703,212.4278528716768,3.0,2.13712387103254,2.2444098319808146,-0.10728596094827436
2010-06-01,3.6820672659613938,97.39915358350294,25.204220465004138,212.53488170823258,3.0,2.186547320939054,2.187197391307296,-0.0006500703682421616
2010-07-01,3.6866162740245034,97.04698250993856,22.416107581919135,212.66562339663543,3.0,2.19321885186146,2.0710510551596877,0.12216779670177225
2010-08-01,3.663307067926062,97.4222874683728,20.828901155131504,212.85987678393536,3.0,2.2591629914360265,2.100294006890667,0.15886898454535947
2010-09-01,3.5434769534559836,97.59360645905741,20.705212422275807,212.94403519284876,3.0,2.164674050540745,2.0445348065073676,0.1201392440333775
2010-10-01,3.563429360811847,97.5303876772026,21.593406963616683,213.15668684344578,3.0,2.006668094339369,1.9564210249221698,0.05024706941719925
2010-11-01,3.610273272756411,98.1183430631199,21.52378386489659,213.22068607573348,3.0,1.9684594391158725,1.9279878700501154,0.04047156906575711
2010-12-01,3.527157774332083,98.45837882955361,21.42813112040329,213.49808607594107,3.1271109724238144,2.0222517448882504,1.83319771357576,0.18905403131249043
2011-01-01,3.643378179242036,97.95589525286256,21.3063896251462,213.59238049820712,3.199048384337094,2.0330347331151115,1.8579190591587706,0.17511567395634087
2011-02-01,3.533657874593733,98.27600459307249,19.543491890745123,213.9244073301003,3.1261769443038503,2.1344306009996066,1.8806748586806454,0.25375574231896114
2011-03-01,3.3213478395894884,98.96349990881959,20.701560765184976,214.12340406482457,3.085626394417276,2.169575652655653,1.8554178514760262,0.3141578011796269
2011-04-01,3.4253205486787586,98.89827756432727,20.018796045347607,214.23883962198505,3.240035579884977,2.1740598722770876,1.7969638130429522,0.37709605923413547
2011-05-01,3.384983944868548,98.77394963913478,21.10832870256206,214.52998568294328,3.377304822859227,2.3068083676786513,1.6898085030553067,0.6169998646233446
2011-06-01,3.3723809863372463,98.43912606531302,21.03780528459971,214.592535995033,3.0257649004316303,2.420045945524398,1.7342370314751498,0.685808914049248
2011-07-01,3.288629314054741,98.43232412247535,22.10596567192879,214.73782943053124,3.1574884133900856,2.410236815402454,1.752534690669985,0.6577021247324688
2011-08-01,3.1280330379830006,98.7754244655018,22.449223652906355,214.93782187787016,3.299746081395991,2.2999318293008457,1.7896799277997804,0.5102519015010654
2011-09-01,3.2535567754554227,98.36659031571243,22.342549162348114,215.12570519754135,3.122307796394937,2.2091956800752945,1.7651650973235686,0.4440305827517259
2011-10-01,3.1846698770707302,97.6934115353438,22.568810809416817,215.12656374437842,3.0,2.193050566246879,1.7477312168770565,0.44531934936982265
2011-11-01,3.350765125885524,97.50553657985284,21.09583320030524,215.23449909011708,3.0,2.156369427881634,1.8630911487791608,0.29327827910247306
2011-12-01,3.4314959445065973,96.81567409052347,21.101862527476275,215.45132252435943,3.0,2.3221456608696993,1.8150443595392458,0.5071013013304535
2012-01-01,3.4000201298348514,97.07728331116478,22.817902849588407,215.51933336842342,3.0,2.154132245975236,1.790032837734599,0.3640994082406368
2012-02-01,3.2914298897221648,96.86393842616788,24.126096413577123,215.84597629829003,3.0,2.147706467286315,1.8495442043638108,0.29816226292250403
2012-03-01,3.2181836910501187,95.98623750389248,23.14107283087905,216.09549438716863,3.0,2.041083818546491,1.8737771080882613,0.16730671045822976
2012-04-01,3.096931377940602,95.81193374652322,23.646758682216973,216.2440703480975,3.0,2.0527640054377962,1.7100473315229414,0.34271667391485483
2012-05-01,3.3056427138994207,95.71562625362618,23.894738566964513,216.4220411015675,3.0,2.090990488726997,1.575016393120408,0.5159740956065892
2012-06-01,3.322086836922403,95.94019406030604,24.71192684708192,216.8081975139507,3.0,2.050500791285607,1.5221498917916003,0.5283508994940065
2012-07-01,3.437107391177066,95.86751228872893,24.806079732604132,217.1017963590383,3.0,2.1035489326537586,1.5949738649472298,0.5085750677065288
2012-08-01,3.3103721862760436,96.80187551714883,24.572575739474033,217.33981827352494,3.0,2.083686238603129,1.6487077111618444,0.4349785274412845
2012-09-01,3.328475699235744,96.54252359137934,25.903206515834682,217.39826639648152,3.0,2.065746677327512,1.6902695800218432,0.3754770973056689
2012-10-01,3.446261893116602,96.51132431708818,26.119603084106693,217.7612275283461,3.0,2.023957804785621,1.740489107728709,0.283468697056912
2012-11-01,3.4127608169233,96.45986900995685,27.375067406053006,218.0664676352335,3.0,2.089040233658779,1.6629735273589072,0.426066706299872
2012-12-01,3.515872262815474,96.31855481775334,28.3494536093975,218.2516270964775,3.0,2.102890380029404,1.7110572948189515,0.39183308521045235
2013-01-01,3.4074154716148977,96.38976761025981,28.02496636787859,218.39665728955663,3.0,2.260214343007683,1.637354599081148,0.6228597439265351
2013-02-01,3.271068317153039,96.66038325885864,27.85796609352143,218.57786689567894,3.0,2.3872168306901216,1.7131385352229165,0.6740782954672051
2013-03-01,3.309008378360853,97.33043261062686,29.78779852752045,218.65767322759226,3.0,2.4425942914471794,1.6722933244857905,0.7703009669613889
2013-04-01,3.2710907349035976,96.54580454692963,29.979280852960365,218.81059467182152,3.0,2.226650126837175,1.694823410734325,0.5318267161028498
2013-05-01,3.3352962038307807,96.29063311002656,29.220652429600342,219.08691072323697,3.0,2.0782172956331113,1.5448635384368035,0.5333537571963078
2013-06-01,3.1375074106787357,96.06674739735044,28.020609151615318,219.1061485955127,3.0,2.176842352912094,1.4369524254603727,0.7398899274517212
2013-07-01,3.2087338742257874,96.5356725460313,28.994741586873076,219.2747411580885,3.0,2.129278496959588,1.5242066204913791,0.6050718764682088
2013-08-01,3.4685642669527192,96.35734101549463,29.15503530796935,219.4861167553765,3.0,2.152762872727417,1.5795461301063318,0.5732167426210852
2013-09-01,3.466101668809571,95.40975321895496,28.362943357440365,219.6964735591088,3.0,2.0897153327274447,1.482111188240668,0.6076041444867768
2013-10-01,3.469515881700555,95.45361845088826,29.03752818867699,219.77857986370546,3.0,2.141503995779069,1.584958526033788,0.5565454697452812
2013-11-01,3.487470830164423,95.43677383511779,29.19727688373291,219.86036457457274,3.0,2.2373029901885197,1.4976957717283366,0.7396072184601832
2013-12-01,3.3012732590852445,95.52664961800345,27.536801812969955,220.1692811128186,3.0,2.116340216229958,1.499292660040683,0.617047556189275
2014-01-01,3.3438879230542753,95.0065681775137,28.125487367680766,220.24682820353695,3.0,2.0349830736812042,1.4608846102913908,0.5740984633898134
2014-02-01,3.183346948652679,95.86608551805595,29.458678070523998,220.5476932991678,3.0,1.868610232348033,1.3870113945617013,0.4815988377863316
2014-03-01,3.140578988840298,95.70415562616328,32.018528301156465,220.69945676765695,3.034676963368222,1.8919509635309097,1.4804466394847875,0.41150432404612225
2014-04-01,3.264865943800672,95.61000719691644,32.05343086521847,221.00743640268706,3.0,1.7254229214479275,1.6152451591347288,0.11017776231319876
2014-05-01,3.1913442481906644,95.16000291201186,32.28608052342902,221.16532855214655,3.191693868273258,1.6888147519580634,1.6295070965025413,0.05930765545552208
2014-06-01,3.2414691471474044,94.69450191007451,33.89267732866382,221.24868142008492,3.3392589467478393,1.7407758666113438,1.751587009851555,-0.010811143240211152
2014-07-01,3.3427430525430415,94.0831334302001,34.06139959560031,221.53433690572427,3.2585070399695475,1.9465851600788397,1.7290898055964032,0.2174953544824365
2014-08-01,3.3706171381526415,93.88647800430954,34.33674145868022,221.73259778350126,3.0,1.983426994307585,1.7377544934669915,0.24567250084059356
2014-09-01,3.2335222911431805,93.40768708493121,33.70612306724965,222.07745544203368,3.0,2.1087154685050775,1.748273633978561,0.36044183452651657
2014-10-01,3.2002747636080393,94.43592075554383,32.31174795453646,222.36667545054746,3.0,2.134631352761054,1.6557369228886634,0.4788944298723905
2014-11-01,3.3962158978468677,93.49167456535042,33.22443589035632,222.54373278765308,3.0,2.1655556936995555,1.6956934742856657,0.4698622194138897
2014-12-01,3.193711321547121,92.92750929125953,31.95086565354407,222.69876602748678,3.0,2.144463403922236,1.7524689254986554,0.3919944784235807
2015-01-01,3.1661327201605034,92.72680207703101,33.091521896491535,222.90110326181554,3.0,2.1061363906318724,1.7385910347273492,0.3675453559045232
2015-02-01,3.1109219130116923,93.06354771608018,32.30335633760387,223.12012426360144,3.0,2.223574205786142,1.6032509412783218,0.6203232645078203
2015-03-01,3.1229966493214065,92.85666927539015,32.56859029600218,223.23194941092825,3.0141845870608432,2.2610416410686387,1.6326673808280079,0.6283742602406308
2015-04-01,3.197818211040129,93.19465097189163,32.19631856464389,223.5161433682307,3.071314626282818,2.2946712755570946,1.5114662996959853,0.7832049758611093
2015-05-01,3.3586873078423345,92.70124902724648,33.37091880260123,223.6764070190497,3.0,2.2338537495139876,1.4465647130051236,0.7872890365088641
2015-06-01,3.3316640686414187,92.73089459419383,33.67176520480781,223.83410424453433,3.0,2.199349576371144,1.4570784164011488,0.7422711599699952
2015-07-01,3.412898201639101,93.60291513769924,35.63086055731495,223.9800354107971,3.0,2.40609862466905,1.3955054192552485,1.0105932054138014
2015-08-01,3.4628722161256182,93.1190429398495,34.54718287795537,224.20313713753143,3.0,2.3993484416262225,1.4157995512988624,0.9835488903273601
2015-09-01,3.5103069459127982,93.3288267777972,34.96104595949113,224.33393187735936,3.0,2.5319652475854224,1.3977027309071441,1.1342625166782783
2015-10-01,3.453914552760151,93.43229053743883,35.008387840398264,224.54742888835838,3.0,2.4799400764520145,1.2672630100478597,1.2126770664041548
2015-11-01,3.354182405882561,92.3065230444449,35.288331411655186,225.02408919546855,3.0426929749790537,2.5600944936068424,1.2807007349341406,1.2793937586727018
2015-12-01,3.2441780946204912,92.01203777120956,36.884252583265635,225.21872824946144,3.497313996391485,2.589074053491404,1.3276271093570637,1.26144694413434
2016-01-01,3.1685343736805787,92.57761372386256,37.46957061335792,225.37532777563158,3.4780357705861906,2.54870274295709,1.4086191287820142,1.1400836141750759
2016-02-01,3.2007030312672016,92.6451525601049,36.322045204680705,225.40855885281678,3.089609337402541,2.6135590328115383,1.3792936828006586,1.2342653500108798
2016-03-01,3.2767979705800343,92.03901807865687,36.85555602302054,225.6135810452932,3.0222909925874193,2.459214641922291,1.3743749885018421,1.084839653420449
2016-04-01,3.309144855365724,92.3844067151147,36.43993664686479,225.70265795096822,3.0,2.5166767848144076,1.254766294954658,1.2619104898597495
2016-05-01,3.2542493457461497,92.14484524245752,35.96658167679399,225.86510213907107,3.0,2.5953671070055724,1.4119574473818013,1.183409659623771
2016-06-01,3.4348463567393974,92.32487060649794,37.012439004827364,226.08026289843576,3.0612307517241026,2.6226744258168417,1.5323581025297761,1.0903163232870656
2016-07-01,3.5867329191025514,92.51333066371674,36.41009902180113,226.10716395345355,3.2004066840676106,2.7537667954672274,1.529811381120692,1.2239554143465354
2016-08-01,3.551332907827534,91.95398286314396,36.030368694220996,226.32291022869342,3.264468326616864,2.7469567499978704,1.5198240393090956,1.2271327106887748
2016-09-01,3.4689897672289676,92.34889688051112,36.062775948624875,226.55336174623602,3.135483235111913,2.732042831532755,1.2854062117596574,1.4466366197730975
2016-10-01,3.4820112626447646,91.84514247989352,37.00896184537026,226.62365174426935,3.450613184305208,2.767546784443555,1.3682272167926774,1.3993195676508774
2016-11-01,3.6087411271502,91.1922495467227,37.59055164823145,226.78442082505643,3.6012684267050723,2.854317409715572,1.4132561112852604,1.4410612984303117
2016-12-01,3.6420176248756113,90.75083505286169,37.35613673631357,226.80135418883864,3.658162338050982,2.9113014611608206,1.4782810609250099,1.4330204002358107
2017-01-01,3.697672495366616,90.5777900359301,37.08396027062618,227.1589042824229,3.699134401860296,2.8886401536945607,1.4458612085010558,1.442778945193505
2017-02-01,3.6764644831390534,90.63249161415072,35.923830609092654,227.39196061007777,3.7214598735902973,2.789117369176696,1.4083069024959864,1.3808104666807095
2017-03-01,3.7220915726592763,90.24619974796451,35.163995520499995,227.57400175997986,3.8119031583821794,2.8554652947713275,1.3094734108303596,1.5459918839409679
2017-04-01,3.8765460178048903,90.61860940416206,34.5096144346795,227.75765817691425,3.6892377225698585,2.7765081673440135,1.3717141892451599,1.4047939780988536
2017-05-01,3.852579139657119,90.74434149618386,34.360323492932054,228.07080253772082,3.9942877093705427,2.694680630547987,1.4718864995410368,1.2227941310069503
2017-06-01,3.8669099129079063,90.3969423886311,36.347086530101215,228.26138598252876,4.024755659945331,2.6292163129437176,1.5617971296820805,1.067419183261637
2017-07-01,3.892291560562869,90.84143884742853,35.67161709631478,228.49446765965635,4.144766550039832,2.634987193619416,1.5767777357627488,1.058209457856667
2017-08-01,3.920664096139973,91.42197302625178,35.37578802840915,228.8463306156929,4.058053094505946,2.5553575471903653,1.5506455995893464,1.004711947601019
2017-09-01,3.7794752085328502,91.37263067784701,33.32338962343254,229.0117139008927,4.133036801220632,2.4417887435118626,1.4664879657200582,0.9753007777918044
2017-10-01,3.5917883429454607,91.26513915536508,33.92396071774304,229.102450368442,3.676686315959336,2.375904549066084,1.41034792414959,0.965556624916494
2017-11-01,3.4898228358532766,90.3782534787369,32.34651192391604,229.22000031096664,3.4530265402677043,2.3575713680199937,1.4477519620403916,0.9098194059796021
2017-12-01,3.5066170653934434,90.17449718254116,31.439922401751684,229.56286669441056,3.4467439096304116,2.402999814834501,1.4249876920083218,0.9780121228261793
2018-01-01,3.5620026819937647,90.02874382625848,32.482257770192675,229.77200952526198,3.1822492876190784,2.409726505910875,1.5563000267871634,0.8534264791237116
2018-02-01,3.508935226016402,90.15143352988832,30.377329340613713,229.921776396435,3.670132100392112,2.3016802963859875,1.6484885092531094,0.6531917871328781
2018-03-01,3.646660974303133,90.0672203140731,30.473249753008954,230.21914083441493,3.336515837610234,2.3245465095430933,1.600343778683817,0.7242027308592762
2018-04-01,3.632343376870514,90.18923378314334,31.274179399674082,230.51893657298262,3.4056959874174217,2.356822061682693,1.5030908135370167,0.8537312481456762
2018-05-01,3.6343749766939766,90.95627892779527,32.79962363611436,230.67137179619198,3.736850618112255,2.311325742641238,1.4592173461153233,0.8521083965259146
2018-06-01,3.6149785896387105,90.69132187847843,31.879530527624745,230.77417811248344,3.8331080299946723,2.2317011367584416,1.5444479818302428,0.6872531549281988
2018-07-01,3.628381268913377,90.44583573719551,31.255505677384882,230.81712525237734,3.7710625193183973,2.1520381213522035,1.5025341891805053,0.6495039321716982
2018-08-01,3.6988286763177376,89.79125308004421,33.05994200078748,230.8377363602847,3.6606337025518405,2.098856889667648,1.5462132279938254,0.5526436616738226
2018-09-01,3.7653940201089706,89.78692284667343,33.034881856205885,231.0112377151001,3.7952848003063693,2.3202810933112357,1.5009428184556515,0.8193382748555842
2018-10-01,3.6755517260480115,90.27532933790823,32.29861792193621,231.12191812039643,3.6352306640978598,2.231373852432181,1.5283959510175271,0.7029779014146538
2018-11-01,3.8279181036958643,89.39979416331205,31.581132084628983,231.50776556137706,3.611333442136109,2.2579737691500688,1.5706473088857655,0.6873264602643032
2018-12-01,3.7184154579531725,89.06686567980236,30.608575761061516,231.71361933684653,3.749573163279725,2.186563509512777,1.6495139685325293,0.5370495409802476
2019-01-01,3.726338159362234,89.08483593105431,30.168903555635524,231.71940438252142,3.687997357964465,2.1359651979342447,1.7641731789789092,0.3717920189553354
2019-02-01,3.6988985020099987,89.50988737281654,31.25712403208487,232.06127731007246,3.7054993600022073,2.0653515539946046,1.8689914937635441,0.19636006023106045
2019-03-01,3.5939993342781498,89.70132249232996,32.14489010065834,232.2774483410142,3.644682101492405,2.145471792585262,1.8265777730297224,0.31889401955553964
2019-04-01,3.5864872754807666,89.86405430642102,30.97061979783299,232.5479462890515,3.450722580791032,2.1833825754395924,1.8148162741381988,0.36856630130139356
2019-05-01,3.5124058981515267,89.75189791343558,31.185205872537225,232.81614976673484,3.688552677735461,2.170448195325512,1.7209342665215313,0.4495139288039809
2019-06-01,3.519696622479132,89.99283504194494,30.78304613746471,233.0458054234635,3.9671659258520595,2.220741689990489,1.7020794435187738,0.5186622464717152
2019-07-01,3.5600052186010687,90.49998698371166,31.56548654156915,233.29813968650694,3.9038259350713886,2.2950882595178728,1.7040248151079411,0.5910634444099316
2019-08-01,3.707198155498396,89.64549109543707,31.40912681433985,233.52201575367994,3.850710703335672,2.2100167548777225,1.6717080203135866,0.538308734564136
2019-09-01,3.7379365773611375,90.00975879585464,31.78065149613962,233.61137716308338,3.815130835539698,2.264741996196025,1.6314212548376261,0.633320741358399
2019-10-01,3.676814043330655,89.96037889292128,31.622046289181117,233.84805038289764,3.922891490264854,2.1929788277538638,1.713987669057823,0.4789911586960407
2019-11-01,3.6376520622586948,89.69538446081403,29.434960358542895,234.1504409333969,3.7418314372165478,2.276772350473216,1.7865863046650832,0.49018604580813285
2019-12-01,3.651649872870151,88.47384656787436,29.48196280391154,234.3294352921323,3.72412637610603,2.3507921984118716,1.8185160684932467,0.5322761299186249
2020-01-01,3.6609959558163663,87.7836709060472,28.210215854381453,234.58456551393928,3.776718187139859,2.3911625034815494,1.7163152202082106,0.6748472832733388
2020-02-01,3.806954882639208,88.63270040217084,28.957344266058293,234.8265244284591,3.9051266170173085,2.3701698693591458,1.7323896921682291,0.6377801771909166
2020-03-01,3.946490175614904,88.28842613593906,28.277516373658507,235.208089634851,3.3489591620410244,2.3175589430470356,1.7016511664930287,0.6159077765540069
2020-04-01,3.9105965829906775,87.74604175031251,27.672503717585517,235.38281460478103,3.4296398039547267,2.291196073179726,1.806909363356796,0.48428670982293
2020-05-01,3.8557323701720576,87.51782877224072,27.663600892573214,235.553614188504,3.4988091563385435,2.368111549585079,1.6627261036229273,0.7053854459621518
2020-06-01,3.6000269097652717,87.14525516131143,28.241394846797597,235.74192101448932,3.7003548036784704,2.299878445018311,1.6180202083189554,0.6818582366993557
2020-07-01,3.54513486843305,87.20743447762088,28.071651028998467,235.93168190697895,3.5951020006343315,2.3048455690153453,1.57108818365867,0.7337573853566752
2020-08-01,3.4473290978246216,87.96592131674419,29.713833801043485,235.95894367807438,3.4914313595805178,2.130082652083168,1.533762261101878,0.5963203909812902
2020-09-01,3.41184665201514,87.67261334131808,31.362651662529295,236.09468269392772,3.7319346769144586,2.1561201179355987,1.610368560981649,0.5457515569539497
2020-10-01,3.451005076250151,87.74975836659402,33.078120254699286,236.32467120058232,3.4193033356846168,2.0525672761935034,1.422179888087501,0.6303873881060025
